5	12
9	21
5	1
23	1742
8	157
23	1754
2	1
11	8
18	0
21	1610
20	3010
2	0
2	3
4	0
7	2
6	2
8	1
1	0
6	0
7	1
14	0
8	1
3	0
8	1
7	1
5	1
4	0
1	0
10	15
10	14
2	0
2	0
2	0
8	0
4	1
3	0
6	2
9	14
2	0
1	0
5	0
3	0
24	779
1	0
3	0
1	0
1	0
1	1
10	14
10	8
17	1
8	1
7	0
2	0
20	15
20	3244
8	23
16	1
2	0
2	0
6	2
3	0
4	0
4	0
6	3
4	0
4	0
6	1
5	0
2	0
8	0
2	0
8	1
4	0
68	5
1	0
11	11
27	872
9	9
25	752
4	0
1	0
21	867
3	0
8	8
2	0
14	10
1	0
4	0
8	1
78	2
1	0
78	2
53	2903
4	0
7	1
18	1
3	0
8	8
20	3213
3	0
1	0
8	1
20	3102
6	2
20	3032
5	0
25	1909
6	0
56	2897
8	1
7	2
5	0
21	866
3	0
2	0
3	0
3	1
1	0
10	10
2	0
3	0
5	1
5	0
82	2
10	7
79	1
2	0
3	0
3	0
3	0
2	0
13	0
8	0
7	1
3	0
77	2
20	3056
3	0
3	0
3	0
1	0
2	0
4	0
10	7
68	1
5	0
56	2955
2	0
2	0
11	7
6	2
3	0
3	0
8	7
20	3094
2	0
5	1
11	6
12	0
14	1
5	0
21	899
4	0
4	0
8	1
10	6
17	0
6	2
10	7
5	0
72	1
1	0
4	0
21	1301
8	10
4	1
2	0
5	0
2	0
2	0
58	3196
2	0
2	0
3	0
7	1
8	0
8	1
61	1
6	2
81	2
4	0
6	1
9	14
8	1
2	0
2	0
5	0
4	0
5	0
2	0
8	1
6	0
11	7
8	1
4	0
1	0
8	1
20	3090
2	1
14	0
1	0
2	0
1	0
2	1
5	0
22	1533
82	2
2	0
8	1
8	8
6	1
8	1
10	6
8	0
2	0
18	0
14	0
2	0
8	2
7	1
1	0
9	1
5	0
3	0
7	1
9	14
5	0
7	1
8	0
21	891
1	0
3	0
3	0
2	0
4	0
9	7
2	0
77	1
1	0
13	1
13	11
2	1
2	0
4	0
7	1
1	0
2	1
2	0
1	0
21	884
56	3119
6	2
10	9
1	1
20	1370
2	0
9	12
4	0
8	1
2	0
16	13
22	795
5	0
5	0
2	1
2	0
63	1
11	7
3	0
69	0
12	9
8	8
21	1340
68	0
2	0
11	7
21	887
9	13
2	0
2	0
7	1
17	13
2	1
2	0
2	0
1	0
2	0
9	9
4	0
13	9
53	2785
2	0
9	12
7	1
3	0
27	952
3	0
20	3115
16	0
2	0
2	1
4	0
4	0
2	0
3	0
27	843
4	0
3	0
22	1514
4	0
2	1
4	0
5	0
4	0
8	0
14	1
2	0
4	0
9	13
8	1
4	0
3	0
1	0
16	13
9	1
26	768
1	0
52	2899
1	0
5	0
4	1
2	0
2	0
5	0
20	3049
3	0
14	0
3	0
1	0
7	1
71	1
2	0
2	0
2	0
6	0
22	981
8	1
4	0
7	1
5	0
4	0
51	2876
1	0
8	1
7	2
6	0
2	1
3	0
16	0
3	0
5	1
3	0
11	6
1	0
9	1
3	0
66	1
3	0
5	0
2	1
1	0
3	0
1	0
2	0
4	1
3	0
1	0
2	0
10	6
21	917
6	1
5	0
5	0
2	0
2	0
1	0
1	0
4	0
84	2
7	0
78	2
24	801
2	0
6	1
7	2
23	992
5	0
5	1
12	9
2	0
5	1
4	0
11	29
2	0
16	0
10	6
21	848
5	1
1	0
3	0
2	0
3	0
62	1
54	2872
10	6
4	1
5	0
2	0
1	0
1	0
5	0
56	3074
12	11
6	2
1	0
8	8
7	1
3	0
8	1
16	0
2	0
5	1
9	0
8	1
3	0
2	0
3	0
2	0
3	0
8	1
9	12
4	0
2	0
18	0
24	713
5	0
4	0
10	8
2	0
2	0
2	0
22	1618
5	1
10	8
3	0
16	1
11	7
5	0
6	1
10	13
21	1508
8	0
8	1
12	11
6	1
2	0
8	8
2	0
5	0
