6	5
8	2
5	1
44	172
8	45
38	199
1	0
15	3
19	3
34	38
23	27
1	1
2	0
6	1
8	1
8	1
12	2
1	0
12	1
8	1
17	55
8	0
3	1
7	0
8	1
5	0
5	1
1	0
10	2
13	2
2	0
4	0
2	0
12	1
6	0
4	0
7	0
10	2
2	0
1	0
5	1
4	2
43	33
1	0
4	1
1	0
1	0
1	0
10	1
14	4
25	3
12	1
12	1
2	1
17	2
24	33
8	8
20	3
2	0
1	1
6	0
3	0
6	0
6	0
7	1
6	1
6	0
6	1
6	0
4	0
12	1
4	0
12	1
6	1
81	25
1	0
13	2
48	102
17	3
48	22
6	1
1	0
35	18
6	0
8	7
2	0
19	4
1	0
6	1
7	1
91	45
1	0
102	54
79	150
6	1
8	0
20	3
6	0
8	5
24	12
3	0
1	1
11	0
23	16
7	0
24	13
6	0
35	49
6	0
76	113
11	1
7	1
6	0
38	17
3	0
4	0
6	0
6	0
1	1
14	2
1	0
6	1
5	0
5	0
112	27
16	2
103	39
1	0
3	0
4	0
4	1
2	0
16	1
7	1
8	0
3	1
108	40
24	13
4	0
3	0
4	0
1	0
2	0
6	0
20	2
77	30
6	1
71	62
2	0
2	0
14	1
6	1
4	0
4	0
8	6
24	16
2	0
5	0
15	2
17	1
18	1
5	0
34	14
6	0
6	0
12	1
17	2
25	1
7	1
15	1
6	0
78	14
1	0
4	0
39	18
8	6
6	0
4	1
6	0
4	0
1	1
74	47
2	1
2	0
3	0
12	0
12	1
8	0
75	15
6	0
108	25
6	0
6	0
10	0
11	1
4	0
4	0
6	0
6	1
6	0
2	0
7	0
6	1
15	1
12	0
6	0
1	0
12	0
24	11
2	0
17	1
1	0
2	0
1	0
2	0
4	0
42	19
105	22
4	0
12	0
8	5
6	0
11	3
20	2
12	0
4	0
25	2
19	0
2	1
6	0
7	0
1	0
7	0
4	1
2	0
6	0
10	1
6	0
12	1
12	0
37	20
1	0
3	0
3	0
4	0
6	2
16	1
4	1
104	19
1	0
13	0
17	1
2	0
4	0
6	0
7	1
1	0
2	0
2	0
1	0
36	11
77	70
7	0
14	1
1	0
37	14
2	0
10	1
6	0
12	1
2	0
16	1
40	11
7	0
7	0
1	0
4	0
84	18
15	1
4	0
77	11
17	1
8	5
39	17
73	11
3	1
17	1
40	16
10	1
1	0
2	0
7	1
19	1
1	0
2	0
2	0
1	1
2	0
13	1
6	0
14	2
75	58
1	0
10	1
7	0
3	0
46	20
3	0
23	9
17	1
2	0
2	0
4	0
4	0
2	1
3	0
47	15
6	0
4	0
41	17
6	0
4	0
6	0
5	1
6	0
12	0
16	1
2	0
4	0
10	1
10	0
6	0
4	0
1	0
13	1
7	0
45	27
1	0
75	76
1	0
6	0
6	0
2	0
1	0
5	0
24	12
6	0
18	1
3	0
1	0
7	0
75	12
2	0
3	1
2	0
6	0
36	14
12	0
6	0
12	1
6	1
6	1
73	75
1	0
11	0
8	1
6	1
2	0
6	1
20	1
3	0
6	0
4	0
19	1
1	0
12	0
6	0
77	14
5	0
4	0
2	0
1	0
4	0
1	0
2	0
5	0
3	0
1	0
3	0
14	1
34	12
6	0
5	0
7	0
1	0
4	0
1	1
1	0
6	0
107	23
12	0
97	19
39	15
2	0
6	0
8	1
39	22
6	3
7	1
17	1
2	0
6	1
6	0
15	2
4	0
25	2
13	1
34	45
5	0
1	0
4	0
2	0
3	1
85	45
73	113
16	1
6	0
6	0
2	0
1	0
1	0
6	0
74	76
17	1
7	1
1	0
8	5
12	0
4	1
12	0
20	1
4	0
6	0
12	1
12	0
4	0
1	0
4	0
1	0
4	0
8	0
10	1
6	0
4	0
15	1
45	15
5	0
6	0
16	1
4	0
1	0
4	0
42	18
7	0
16	1
3	1
20	0
15	0
5	1
6	0
11	1
38	13
12	1
11	0
14	1
6	1
1	0
8	6
2	0
5	0
